date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-06-12,PB,Água Branca,city,10,1,True,10234,2500106,97.7135,0.1
2020-06-12,PB,Aguiar,city,1,0,True,5640,2500205,17.7305,0.0
2020-06-12,PB,Alagoa Grande,city,177,3,True,28496,2500304,621.13981,0.0169
2020-06-12,PB,Alagoa Nova,city,81,2,True,20849,2500403,388.50784,0.0247
2020-06-12,PB,Alagoinha,city,203,1,True,14489,2500502,1401.06288,0.0049
2020-06-12,PB,Alcantil,city,4,0,True,5492,2500536,72.83321,0.0
2020-06-12,PB,Alhandra,city,221,7,True,19588,2500601,1128.24178,0.0317
2020-06-12,PB,Amparo,city,12,0,True,2238,2500734,536.19303,0.0
2020-06-12,PB,Aparecida,city,10,0,True,8347,2500775,119.80352,0.0
2020-06-12,PB,Araçagi,city,100,0,True,16987,2500809,588.68547,0.0
2020-06-12,PB,Arara,city,33,0,True,13470,2500908,244.98886,0.0
2020-06-12,PB,Araruna,city,12,0,True,20312,2501005,59.07838,0.0
2020-06-12,PB,Areia,city,94,1,True,22819,2501104,411.93742,0.0106
2020-06-12,PB,Areia de Baraúnas,city,1,0,True,2128,2501153,46.99248,0.0
2020-06-12,PB,Areial,city,17,1,True,6998,2501203,242.92655,0.0588
2020-06-12,PB,Aroeiras,city,48,0,True,19153,2501302,250.61348,0.0
2020-06-12,PB,Assunção,city,20,0,True,3990,2501351,501.25313,0.0
2020-06-12,PB,Baía da Traição,city,82,1,True,8993,2501401,911.8203,0.0122
2020-06-12,PB,Bananeiras,city,47,0,True,21318,2501500,220.47096,0.0
2020-06-12,PB,Baraúna,city,60,0,True,4892,2501534,1226.49223,0.0
2020-06-12,PB,Barra de Santana,city,29,0,True,8359,2501575,346.93145,0.0
2020-06-12,PB,Barra de Santa Rosa,city,12,0,True,15384,2501609,78.00312,0.0
2020-06-12,PB,Barra de São Miguel,city,4,1,True,6036,2501708,66.26905,0.25
2020-06-12,PB,Bayeux,city,538,39,True,96880,2501807,555.32618,0.0725
2020-06-12,PB,Belém,city,93,1,True,17676,2501906,526.13714,0.0108
2020-06-12,PB,Belém do Brejo do Cruz,city,5,0,True,7342,2502003,68.10133,0.0
2020-06-12,PB,Bernardino Batista,city,2,0,True,3501,2502052,57.12654,0.0
2020-06-12,PB,Boa Ventura,city,1,0,True,5366,2502102,18.63586,0.0
2020-06-12,PB,Boa Vista,city,45,0,True,7051,2502151,638.20735,0.0
2020-06-12,PB,Bom Jesus,city,2,0,True,2561,2502201,78.09449,0.0
2020-06-12,PB,Bom Sucesso,city,5,0,True,4975,2502300,100.50251,0.0
2020-06-12,PB,Bonito de Santa Fé,city,1,0,True,11917,2502409,8.39137,0.0
2020-06-12,PB,Boqueirão,city,60,1,True,17804,2502508,337.00292,0.0167
2020-06-12,PB,Borborema,city,2,0,True,5263,2502706,38.00114,0.0
2020-06-12,PB,Brejo do Cruz,city,21,1,True,14122,2502805,148.70415,0.0476
2020-06-12,PB,Brejo dos Santos,city,1,0,True,6449,2502904,15.50628,0.0
2020-06-12,PB,Caaporã,city,551,7,True,21828,2503001,2524.28074,0.0127
2020-06-12,PB,Cabaceiras,city,2,0,True,5611,2503100,35.64427,0.0
2020-06-12,PB,Cabedelo,city,1351,11,True,67736,2503209,1994.50809,0.0081
2020-06-12,PB,Cachoeira dos Índios,city,22,1,True,10244,2503308,214.75986,0.0455
2020-06-12,PB,Cacimba de Areia,city,5,0,True,3682,2503407,135.79576,0.0
2020-06-12,PB,Cacimba de Dentro,city,34,0,True,17187,2503506,197.82394,0.0
2020-06-12,PB,Cacimbas,city,24,0,True,7173,2503555,334.58804,0.0
2020-06-12,PB,Caiçara,city,45,1,True,7201,2503605,624.91321,0.0222
2020-06-12,PB,Cajazeiras,city,202,6,True,61993,2503704,325.84324,0.0297
2020-06-12,PB,Cajazeirinhas,city,1,0,True,3193,2503753,31.31851,0.0
2020-06-12,PB,Caldas Brandão,city,28,0,True,6014,2503803,465.58031,0.0
2020-06-12,PB,Campina Grande,city,3504,47,True,409731,2504009,855.19524,0.0134
2020-06-12,PB,Capim,city,63,1,True,6523,2504033,965.81328,0.0159
2020-06-12,PB,Caraúbas,city,2,0,True,4162,2504074,48.05382,0.0
2020-06-12,PB,Carrapateira,city,1,0,True,2659,2504108,37.60812,0.0
2020-06-12,PB,Casserengue,city,46,0,True,7468,2504157,615.96144,0.0
2020-06-12,PB,Catingueira,city,6,1,True,4932,2504207,121.6545,0.1667
2020-06-12,PB,Catolé do Rocha,city,72,4,True,30546,2504306,235.71008,0.0556
2020-06-12,PB,Caturité,city,25,0,True,4852,2504355,515.25144,0.0
2020-06-12,PB,Conceição,city,4,0,True,18982,2504405,21.0726,0.0
2020-06-12,PB,Condado,city,49,0,True,6654,2504504,736.39916,0.0
2020-06-12,PB,Conde,city,164,2,True,24670,2504603,664.77503,0.0122
2020-06-12,PB,Congo,city,11,1,True,4786,2504702,229.83702,0.0909
2020-06-12,PB,Coremas,city,20,0,True,15445,2504801,129.49174,0.0
2020-06-12,PB,Coxixola,city,8,0,True,1921,2504850,416.44977,0.0
2020-06-12,PB,Cruz do Espírito Santo,city,142,9,True,17319,2504900,819.90877,0.0634
2020-06-12,PB,Cubati,city,6,0,True,7797,2505006,76.95267,0.0
2020-06-12,PB,Cuité,city,18,1,True,20338,2505105,88.50428,0.0556
2020-06-12,PB,Cuité de Mamanguape,city,22,0,True,6353,2505238,346.29309,0.0
2020-06-12,PB,Cuitegi,city,62,1,True,6803,2505204,911.36263,0.0161
2020-06-12,PB,Curral de Cima,city,11,0,True,5227,2505279,210.44576,0.0
2020-06-12,PB,Curral Velho,city,1,0,True,2516,2505303,39.74563,0.0
2020-06-12,PB,Damião,city,2,0,True,5330,2505352,37.52345,0.0
2020-06-12,PB,Desterro,city,13,0,True,8297,2505402,156.68314,0.0
2020-06-12,PB,Diamante,city,2,0,True,6552,2505600,30.52503,0.0
2020-06-12,PB,Dona Inês,city,5,0,True,10453,2505709,47.83316,0.0
2020-06-12,PB,Duas Estradas,city,35,0,True,3596,2505808,973.30367,0.0
2020-06-12,PB,Emas,city,1,0,True,3522,2505907,28.39296,0.0
2020-06-12,PB,Esperança,city,130,0,True,33007,2506004,393.85585,0.0
2020-06-12,PB,Fagundes,city,15,0,True,11253,2506103,133.29779,0.0
2020-06-12,PB,Gado Bravo,city,48,1,True,8316,2506251,577.20058,0.0208
2020-06-12,PB,Guarabira,city,1098,11,True,58833,2506301,1866.29953,0.01
2020-06-12,PB,Gurinhém,city,80,0,True,14129,2506400,566.21134,0.0
2020-06-12,PB,Gurjão,city,16,1,True,3428,2506509,466.74446,0.0625
2020-06-12,PB,Ibiara,city,5,0,True,5929,2506608,84.33125,0.0
2020-06-12,PB,Igaracy,city,2,0,True,6117,2502607,32.69577,0.0
2020-06-12,PB,Imaculada,city,10,0,True,11819,2506707,84.60953,0.0
2020-06-12,PB,Ingá,city,151,0,True,18103,2506806,834.11589,0.0
2020-06-12,PB,Itabaiana,city,371,4,True,24477,2506905,1515.70862,0.0108
2020-06-12,PB,Itaporanga,city,7,1,True,24692,2507002,28.34926,0.1429
2020-06-12,PB,Itapororoca,city,46,2,True,18664,2507101,246.46378,0.0435
2020-06-12,PB,Itatuba,city,77,1,True,10962,2507200,702.42656,0.013
2020-06-12,PB,Jacaraú,city,34,2,True,14431,2507309,235.60391,0.0588
2020-06-12,PB,Jericó,city,3,0,True,7739,2507408,38.7647,0.0
2020-06-12,PB,João Pessoa,city,7133,201,True,809015,2507507,881.68946,0.0282
2020-06-12,PB,Joca Claudino,city,1,0,True,2636,2513653,37.93627,0.0
2020-06-12,PB,Juarez Távora,city,54,0,True,7936,2507606,680.44355,0.0
2020-06-12,PB,Juazeirinho,city,72,0,True,18171,2507705,396.23576,0.0
2020-06-12,PB,Junco do Seridó,city,12,1,True,7150,2507804,167.83217,0.0833
2020-06-12,PB,Juripiranga,city,185,1,True,10756,2507903,1719.97025,0.0054
2020-06-12,PB,Juru,city,5,0,True,9867,2508000,50.67396,0.0
2020-06-12,PB,Lagoa,city,3,0,True,4666,2508109,64.2949,0.0
2020-06-12,PB,Lagoa de Dentro,city,9,0,True,7719,2508208,116.59541,0.0
2020-06-12,PB,Lagoa Seca,city,196,3,True,27503,2508307,712.64953,0.0153
2020-06-12,PB,Lastro,city,3,0,True,2737,2508406,109.60906,0.0
2020-06-12,PB,Livramento,city,0,0,True,7256,2508505,,0.0
2020-06-12,PB,Logradouro,city,19,0,True,4332,2508554,438.59649,0.0
2020-06-12,PB,Lucena,city,97,1,True,13080,2508604,741.59021,0.0103
2020-06-12,PB,Mãe d'Água,city,10,0,True,4009,2508703,249.43876,0.0
2020-06-12,PB,Malta,city,18,0,True,5759,2508802,312.55426,0.0
2020-06-12,PB,Mamanguape,city,453,9,True,44882,2508901,1009.31331,0.0199
2020-06-12,PB,Manaíra,city,2,0,True,10955,2509008,18.2565,0.0
2020-06-12,PB,Marcação,city,9,0,True,8558,2509057,105.16476,0.0
2020-06-12,PB,Mari,city,184,6,True,21837,2509107,842.60659,0.0326
2020-06-12,PB,Marizópolis,city,4,1,True,6617,2509156,60.45036,0.25
2020-06-12,PB,Massaranduba,city,73,0,True,13918,2509206,524.50065,0.0
2020-06-12,PB,Mataraca,city,42,1,True,8434,2509305,497.98435,0.0238
2020-06-12,PB,Matinhas,city,27,0,True,4500,2509339,600.0,0.0
2020-06-12,PB,Mato Grosso,city,7,1,True,2908,2509370,240.71527,0.1429
2020-06-12,PB,Maturéia,city,14,0,True,6569,2509396,213.12224,0.0
2020-06-12,PB,Mogeiro,city,26,1,True,13284,2509404,195.72418,0.0385
2020-06-12,PB,Montadas,city,18,0,True,5669,2509503,317.51632,0.0
2020-06-12,PB,Monteiro,city,37,0,True,33222,2509701,111.37198,0.0
2020-06-12,PB,Mulungu,city,64,1,True,9902,2509800,646.33407,0.0156
2020-06-12,PB,Natuba,city,13,0,True,10454,2509909,124.35431,0.0
2020-06-12,PB,Nazarezinho,city,2,0,True,7301,2510006,27.39351,0.0
2020-06-12,PB,Nova Floresta,city,6,0,True,10638,2510105,56.40158,0.0
2020-06-12,PB,Nova Olinda,city,4,0,True,5949,2510204,67.23819,0.0
2020-06-12,PB,Nova Palmeira,city,12,0,True,4906,2510303,244.59845,0.0
2020-06-12,PB,Olho d'Água,city,25,0,True,6526,2510402,383.08305,0.0
2020-06-12,PB,Olivedos,city,8,0,True,3932,2510501,203.4588,0.0
2020-06-12,PB,Ouro Velho,city,0,0,True,3039,2510600,,0.0
2020-06-12,PB,Parari,city,1,0,True,1771,2510659,56.46527,0.0
2020-06-12,PB,Passagem,city,13,0,True,2419,2510709,537.41215,0.0
2020-06-12,PB,Patos,city,866,36,True,107605,2510808,804.79532,0.0416
2020-06-12,PB,Paulista,city,35,1,True,12347,2510907,283.46967,0.0286
2020-06-12,PB,Pedra Lavrada,city,15,0,True,7843,2511103,191.25335,0.0
2020-06-12,PB,Pedras de Fogo,city,551,5,True,28458,2511202,1936.18666,0.0091
2020-06-12,PB,Pedro Régis,city,2,0,True,6089,2512721,32.84612,0.0
2020-06-12,PB,Piancó,city,25,2,True,16075,2511301,155.521,0.08
2020-06-12,PB,Picuí,city,38,0,True,18703,2511400,203.17596,0.0
2020-06-12,PB,Pilar,city,62,1,True,11917,2511509,520.26517,0.0161
2020-06-12,PB,Pilões,city,25,0,True,6635,2511608,376.78975,0.0
2020-06-12,PB,Pilõezinhos,city,87,0,True,4976,2511707,1748.39228,0.0
2020-06-12,PB,Pirpirituba,city,33,0,True,10579,2511806,311.93875,0.0
2020-06-12,PB,Pitimbu,city,237,4,True,19065,2511905,1243.11566,0.0169
2020-06-12,PB,Pocinhos,city,15,0,True,18564,2512002,80.80155,0.0
2020-06-12,PB,Pombal,city,89,0,True,32801,2512101,271.33319,0.0
2020-06-12,PB,Prata,city,0,0,True,4209,2512200,,0.0
2020-06-12,PB,Princesa Isabel,city,19,0,True,23345,2512309,81.38788,0.0
2020-06-12,PB,Puxinanã,city,82,0,True,13680,2512408,599.4152,0.0
2020-06-12,PB,Queimadas,city,206,0,True,43967,2512507,468.53322,0.0
2020-06-12,PB,Quixaba,city,17,0,True,1956,2512606,869.12065,0.0
2020-06-12,PB,Remígio,city,103,2,True,19621,2512705,524.94776,0.0194
2020-06-12,PB,Riachão,city,3,0,True,3588,2512747,83.61204,0.0
2020-06-12,PB,Riachão do Bacamarte,city,136,0,True,4521,2512754,3008.18403,0.0
2020-06-12,PB,Riachão do Poço,city,14,1,True,4509,2512762,310.49013,0.0714
2020-06-12,PB,Riacho de Santo Antônio,city,5,0,True,1948,2512788,256.67351,0.0
2020-06-12,PB,Riacho dos Cavalos,city,2,0,True,8526,2512804,23.45766,0.0
2020-06-12,PB,Rio Tinto,city,161,4,True,24176,2512903,665.9497,0.0248
2020-06-12,PB,Salgadinho,city,8,0,True,3885,2513000,205.92021,0.0
2020-06-12,PB,Salgado de São Félix,city,43,0,True,12140,2513109,354.20099,0.0
2020-06-12,PB,Santa Cecília,city,9,0,True,6558,2513158,137.23696,0.0
2020-06-12,PB,Santa Cruz,city,2,0,True,6583,2513208,30.38129,0.0
2020-06-12,PB,Santa Helena,city,2,0,True,5889,2513307,33.96162,0.0
2020-06-12,PB,Santa Inês,city,4,0,True,3595,2513356,111.26565,0.0
2020-06-12,PB,Santa Luzia,city,111,3,True,15382,2513406,721.62268,0.027
2020-06-12,PB,Santana dos Garrotes,city,2,0,True,7031,2513604,28.44546,0.0
2020-06-12,PB,Santa Rita,city,858,80,True,136586,2513703,628.17565,0.0932
2020-06-12,PB,Santa Teresinha,city,19,0,True,4573,2513802,415.48218,0.0
2020-06-12,PB,Santo André,city,1,0,True,2521,2513851,39.6668,0.0
2020-06-12,PB,São Bentinho,city,14,0,True,4529,2513927,309.11901,0.0
2020-06-12,PB,São Bento,city,357,5,True,34031,2513901,1049.04352,0.014
2020-06-12,PB,São Francisco,city,6,0,True,3392,2513984,176.88679,0.0
2020-06-12,PB,São João do Cariri,city,11,0,True,4199,2514008,261.96714,0.0
2020-06-12,PB,São João do Rio do Peixe,city,23,0,True,18034,2500700,127.53687,0.0
2020-06-12,PB,São João do Tigre,city,1,0,True,4422,2514107,22.6142,0.0
2020-06-12,PB,São José da Lagoa Tapada,city,16,0,True,7630,2514206,209.69856,0.0
2020-06-12,PB,São José de Caiana,city,22,0,True,6359,2514305,345.96635,0.0
2020-06-12,PB,São José de Espinharas,city,5,0,True,4682,2514404,106.79197,0.0
2020-06-12,PB,São José de Piranhas,city,13,1,True,20251,2514503,64.19436,0.0769
2020-06-12,PB,São José do Bonfim,city,28,0,True,3557,2514602,787.18021,0.0
2020-06-12,PB,São José do Sabugi,city,87,1,True,4141,2514701,2100.9418,0.0115
2020-06-12,PB,São José dos Cordeiros,city,3,0,True,3628,2514800,82.69019,0.0
2020-06-12,PB,São José dos Ramos,city,28,0,True,5957,2514453,470.03525,0.0
2020-06-12,PB,São Mamede,city,20,1,True,7724,2514909,258.9332,0.05
2020-06-12,PB,São Miguel de Taipu,city,51,1,True,7368,2515005,692.18241,0.0196
2020-06-12,PB,São Sebastião de Lagoa de Roça,city,62,2,True,11661,2515104,531.68682,0.0323
2020-06-12,PB,São Sebastião do Umbuzeiro,city,4,0,True,3489,2515203,114.64603,0.0
2020-06-12,PB,São Vicente do Seridó,city,18,0,True,10775,2515401,167.05336,0.0
2020-06-12,PB,Sapé,city,302,10,True,52625,2515302,573.87173,0.0331
2020-06-12,PB,Serra Branca,city,9,0,True,13699,2515500,65.69823,0.0
2020-06-12,PB,Serra da Raiz,city,12,0,True,3148,2515609,381.19441,0.0
2020-06-12,PB,Serra Grande,city,1,0,True,2909,2515708,34.37607,0.0
2020-06-12,PB,Serra Redonda,city,77,0,True,7041,2515807,1093.59466,0.0
2020-06-12,PB,Serraria,city,21,1,True,6099,2515906,344.31874,0.0476
2020-06-12,PB,Sertãozinho,city,24,0,True,5024,2515930,477.70701,0.0
2020-06-12,PB,Sobrado,city,42,1,True,7783,2515971,539.63767,0.0238
2020-06-12,PB,Solânea,city,105,0,True,26407,2516003,397.62184,0.0
2020-06-12,PB,Soledade,city,31,0,True,14989,2516102,206.81833,0.0
2020-06-12,PB,Sossêgo,city,1,0,True,3555,2516151,28.1294,0.0
2020-06-12,PB,Sousa,city,350,1,True,69444,2516201,504.00323,0.0029
2020-06-12,PB,Sumé,city,25,0,True,16966,2516300,147.35353,0.0
2020-06-12,PB,Tacima,city,33,1,True,10911,2516409,302.44707,0.0303
2020-06-12,PB,Taperoá,city,37,1,True,15376,2516508,240.63476,0.027
2020-06-12,PB,Tavares,city,10,0,True,14726,2516607,67.9071,0.0
2020-06-12,PB,Teixeira,city,32,0,True,15161,2516706,211.06787,0.0
2020-06-12,PB,Tenório,city,2,0,True,3058,2516755,65.40222,0.0
2020-06-12,PB,Uiraúna,city,8,1,True,15242,2516904,52.48655,0.125
2020-06-12,PB,Umbuzeiro,city,18,1,True,9907,2517001,181.68971,0.0556
2020-06-12,PB,Várzea,city,2,0,True,2810,2517100,71.17438,0.0
2020-06-12,PB,Vieirópolis,city,3,0,True,5348,2517209,56.09574,0.0
2020-06-12,PB,Vista Serrana,city,1,0,True,3798,2505501,26.32965,0.0
2020-06-11,PB,Água Branca,city,10,1,False,10234,2500106,97.7135,0.1
2020-06-11,PB,Aguiar,city,1,0,False,5640,2500205,17.7305,0.0
2020-06-11,PB,Alagoa Grande,city,177,3,False,28496,2500304,621.13981,0.0169
2020-06-11,PB,Alagoa Nova,city,81,2,False,20849,2500403,388.50784,0.0247
2020-06-11,PB,Alagoinha,city,203,1,False,14489,2500502,1401.06288,0.0049
2020-06-11,PB,Alcantil,city,4,0,False,5492,2500536,72.83321,0.0
2020-06-11,PB,Alhandra,city,221,7,False,19588,2500601,1128.24178,0.0317
2020-06-11,PB,Amparo,city,12,0,False,2238,2500734,536.19303,0.0
2020-06-11,PB,Aparecida,city,10,0,False,8347,2500775,119.80352,0.0
2020-06-11,PB,Araçagi,city,100,0,False,16987,2500809,588.68547,0.0
2020-06-11,PB,Arara,city,33,0,False,13470,2500908,244.98886,0.0
2020-06-11,PB,Araruna,city,12,0,False,20312,2501005,59.07838,0.0
2020-06-11,PB,Areia,city,94,1,False,22819,2501104,411.93742,0.0106
2020-06-11,PB,Areia de Baraúnas,city,1,0,False,2128,2501153,46.99248,0.0
2020-06-11,PB,Areial,city,17,1,False,6998,2501203,242.92655,0.0588
2020-06-11,PB,Aroeiras,city,48,0,False,19153,2501302,250.61348,0.0
2020-06-11,PB,Assunção,city,20,0,False,3990,2501351,501.25313,0.0
2020-06-11,PB,Baía da Traição,city,82,1,False,8993,2501401,911.8203,0.0122
2020-06-11,PB,Bananeiras,city,47,0,False,21318,2501500,220.47096,0.0
2020-06-11,PB,Baraúna,city,60,0,False,4892,2501534,1226.49223,0.0
2020-06-11,PB,Barra de Santana,city,29,0,False,8359,2501575,346.93145,0.0
2020-06-11,PB,Barra de Santa Rosa,city,12,0,False,15384,2501609,78.00312,0.0
2020-06-11,PB,Barra de São Miguel,city,4,1,False,6036,2501708,66.26905,0.25
2020-06-11,PB,Bayeux,city,538,39,False,96880,2501807,555.32618,0.0725
2020-06-11,PB,Belém,city,93,1,False,17676,2501906,526.13714,0.0108
2020-06-11,PB,Belém do Brejo do Cruz,city,5,0,False,7342,2502003,68.10133,0.0
2020-06-11,PB,Bernardino Batista,city,2,0,False,3501,2502052,57.12654,0.0
2020-06-11,PB,Boa Ventura,city,1,0,False,5366,2502102,18.63586,0.0
2020-06-11,PB,Boa Vista,city,45,0,False,7051,2502151,638.20735,0.0
2020-06-11,PB,Bom Jesus,city,2,0,False,2561,2502201,78.09449,0.0
2020-06-11,PB,Bom Sucesso,city,5,0,False,4975,2502300,100.50251,0.0
2020-06-11,PB,Bonito de Santa Fé,city,1,0,False,11917,2502409,8.39137,0.0
2020-06-11,PB,Boqueirão,city,60,1,False,17804,2502508,337.00292,0.0167
2020-06-11,PB,Borborema,city,2,0,False,5263,2502706,38.00114,0.0
2020-06-11,PB,Brejo do Cruz,city,21,1,False,14122,2502805,148.70415,0.0476
2020-06-11,PB,Brejo dos Santos,city,1,0,False,6449,2502904,15.50628,0.0
2020-06-11,PB,Caaporã,city,551,7,False,21828,2503001,2524.28074,0.0127
2020-06-11,PB,Cabaceiras,city,2,0,False,5611,2503100,35.64427,0.0
2020-06-11,PB,Cabedelo,city,1351,11,False,67736,2503209,1994.50809,0.0081
2020-06-11,PB,Cachoeira dos Índios,city,22,1,False,10244,2503308,214.75986,0.0455
2020-06-11,PB,Cacimba de Areia,city,5,0,False,3682,2503407,135.79576,0.0
2020-06-11,PB,Cacimba de Dentro,city,34,0,False,17187,2503506,197.82394,0.0
2020-06-11,PB,Cacimbas,city,24,0,False,7173,2503555,334.58804,0.0
2020-06-11,PB,Caiçara,city,45,1,False,7201,2503605,624.91321,0.0222
2020-06-11,PB,Cajazeiras,city,202,6,False,61993,2503704,325.84324,0.0297
2020-06-11,PB,Cajazeirinhas,city,1,0,False,3193,2503753,31.31851,0.0
2020-06-11,PB,Caldas Brandão,city,28,0,False,6014,2503803,465.58031,0.0
2020-06-11,PB,Campina Grande,city,3504,47,False,409731,2504009,855.19524,0.0134
2020-06-11,PB,Capim,city,63,1,False,6523,2504033,965.81328,0.0159
2020-06-11,PB,Caraúbas,city,2,0,False,4162,2504074,48.05382,0.0
2020-06-11,PB,Carrapateira,city,1,0,False,2659,2504108,37.60812,0.0
2020-06-11,PB,Casserengue,city,46,0,False,7468,2504157,615.96144,0.0
2020-06-11,PB,Catingueira,city,6,1,False,4932,2504207,121.6545,0.1667
2020-06-11,PB,Catolé do Rocha,city,72,4,False,30546,2504306,235.71008,0.0556
2020-06-11,PB,Caturité,city,25,0,False,4852,2504355,515.25144,0.0
2020-06-11,PB,Conceição,city,4,0,False,18982,2504405,21.0726,0.0
2020-06-11,PB,Condado,city,49,0,False,6654,2504504,736.39916,0.0
2020-06-11,PB,Conde,city,164,2,False,24670,2504603,664.77503,0.0122
2020-06-11,PB,Congo,city,11,1,False,4786,2504702,229.83702,0.0909
2020-06-11,PB,Coremas,city,20,0,False,15445,2504801,129.49174,0.0
2020-06-11,PB,Coxixola,city,8,0,False,1921,2504850,416.44977,0.0
2020-06-11,PB,Cruz do Espírito Santo,city,142,9,False,17319,2504900,819.90877,0.0634
2020-06-11,PB,Cubati,city,6,0,False,7797,2505006,76.95267,0.0
2020-06-11,PB,Cuité,city,18,1,False,20338,2505105,88.50428,0.0556
2020-06-11,PB,Cuité de Mamanguape,city,22,0,False,6353,2505238,346.29309,0.0
2020-06-11,PB,Cuitegi,city,62,1,False,6803,2505204,911.36263,0.0161
2020-06-11,PB,Curral de Cima,city,11,0,False,5227,2505279,210.44576,0.0
2020-06-11,PB,Curral Velho,city,1,0,False,2516,2505303,39.74563,0.0
2020-06-11,PB,Damião,city,2,0,False,5330,2505352,37.52345,0.0
2020-06-11,PB,Desterro,city,13,0,False,8297,2505402,156.68314,0.0
2020-06-11,PB,Diamante,city,2,0,False,6552,2505600,30.52503,0.0
2020-06-11,PB,Dona Inês,city,5,0,False,10453,2505709,47.83316,0.0
2020-06-11,PB,Duas Estradas,city,35,0,False,3596,2505808,973.30367,0.0
2020-06-11,PB,Emas,city,1,0,False,3522,2505907,28.39296,0.0
2020-06-11,PB,Esperança,city,130,0,False,33007,2506004,393.85585,0.0
2020-06-11,PB,Fagundes,city,15,0,False,11253,2506103,133.29779,0.0
2020-06-11,PB,Gado Bravo,city,48,1,False,8316,2506251,577.20058,0.0208
2020-06-11,PB,Guarabira,city,1098,11,False,58833,2506301,1866.29953,0.01
2020-06-11,PB,Gurinhém,city,80,0,False,14129,2506400,566.21134,0.0
2020-06-11,PB,Gurjão,city,16,1,False,3428,2506509,466.74446,0.0625
2020-06-11,PB,Ibiara,city,5,0,False,5929,2506608,84.33125,0.0
2020-06-11,PB,Igaracy,city,2,0,False,6117,2502607,32.69577,0.0
2020-06-11,PB,Imaculada,city,10,0,False,11819,2506707,84.60953,0.0
2020-06-11,PB,Ingá,city,151,0,False,18103,2506806,834.11589,0.0
2020-06-11,PB,Itabaiana,city,371,4,False,24477,2506905,1515.70862,0.0108
2020-06-11,PB,Itaporanga,city,7,1,False,24692,2507002,28.34926,0.1429
2020-06-11,PB,Itapororoca,city,46,2,False,18664,2507101,246.46378,0.0435
2020-06-11,PB,Itatuba,city,77,1,False,10962,2507200,702.42656,0.013
2020-06-11,PB,Jacaraú,city,34,2,False,14431,2507309,235.60391,0.0588
2020-06-11,PB,Jericó,city,3,0,False,7739,2507408,38.7647,0.0
2020-06-11,PB,João Pessoa,city,7133,201,False,809015,2507507,881.68946,0.0282
2020-06-11,PB,Joca Claudino,city,1,0,False,2636,2513653,37.93627,0.0
2020-06-11,PB,Juarez Távora,city,54,0,False,7936,2507606,680.44355,0.0
2020-06-11,PB,Juazeirinho,city,72,0,False,18171,2507705,396.23576,0.0
2020-06-11,PB,Junco do Seridó,city,12,1,False,7150,2507804,167.83217,0.0833
2020-06-11,PB,Juripiranga,city,185,1,False,10756,2507903,1719.97025,0.0054
2020-06-11,PB,Juru,city,5,0,False,9867,2508000,50.67396,0.0
2020-06-11,PB,Lagoa,city,3,0,False,4666,2508109,64.2949,0.0
2020-06-11,PB,Lagoa de Dentro,city,9,0,False,7719,2508208,116.59541,0.0
2020-06-11,PB,Lagoa Seca,city,196,3,False,27503,2508307,712.64953,0.0153
2020-06-11,PB,Lastro,city,3,0,False,2737,2508406,109.60906,0.0
2020-06-11,PB,Livramento,city,0,0,False,7256,2508505,,0.0
2020-06-11,PB,Logradouro,city,19,0,False,4332,2508554,438.59649,0.0
2020-06-11,PB,Lucena,city,97,1,False,13080,2508604,741.59021,0.0103
2020-06-11,PB,Mãe d'Água,city,10,0,False,4009,2508703,249.43876,0.0
2020-06-11,PB,Malta,city,18,0,False,5759,2508802,312.55426,0.0
2020-06-11,PB,Mamanguape,city,453,9,False,44882,2508901,1009.31331,0.0199
2020-06-11,PB,Manaíra,city,2,0,False,10955,2509008,18.2565,0.0
2020-06-11,PB,Marcação,city,9,0,False,8558,2509057,105.16476,0.0
2020-06-11,PB,Mari,city,184,6,False,21837,2509107,842.60659,0.0326
2020-06-11,PB,Marizópolis,city,4,1,False,6617,2509156,60.45036,0.25
2020-06-11,PB,Massaranduba,city,73,0,False,13918,2509206,524.50065,0.0
2020-06-11,PB,Mataraca,city,42,1,False,8434,2509305,497.98435,0.0238
2020-06-11,PB,Matinhas,city,27,0,False,4500,2509339,600.0,0.0
2020-06-11,PB,Mato Grosso,city,7,1,False,2908,2509370,240.71527,0.1429
2020-06-11,PB,Maturéia,city,14,0,False,6569,2509396,213.12224,0.0
2020-06-11,PB,Mogeiro,city,26,1,False,13284,2509404,195.72418,0.0385
2020-06-11,PB,Montadas,city,18,0,False,5669,2509503,317.51632,0.0
2020-06-11,PB,Monteiro,city,37,0,False,33222,2509701,111.37198,0.0
2020-06-11,PB,Mulungu,city,64,1,False,9902,2509800,646.33407,0.0156
2020-06-11,PB,Natuba,city,13,0,False,10454,2509909,124.35431,0.0
2020-06-11,PB,Nazarezinho,city,2,0,False,7301,2510006,27.39351,0.0
2020-06-11,PB,Nova Floresta,city,6,0,False,10638,2510105,56.40158,0.0
2020-06-11,PB,Nova Olinda,city,4,0,False,5949,2510204,67.23819,0.0
2020-06-11,PB,Nova Palmeira,city,12,0,False,4906,2510303,244.59845,0.0
2020-06-11,PB,Olho d'Água,city,25,0,False,6526,2510402,383.08305,0.0
2020-06-11,PB,Olivedos,city,8,0,False,3932,2510501,203.4588,0.0
